conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,composite_score,global_rank,rating
ccc,Conference of New England (CCC),2025-26,mhky,Western New England University,"Scaglione, Luca",,0,30,12,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,642:21,39.0,483.0,211475.0,0.0,1.0,1.0,0.0,8.0,1.0,0.0,0.925,10.0,0.0,0.0,3.64,,309,74
ccc,Conference of New England (CCC),2025-26,mhky,Western New England University,"Lauer, Lochlan",,0,31,6,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,298:37,32.0,189.0,2112142112140000.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.855,4.0,0.0,0.0,6.43,,310,74
ccc,Conference of New England (CCC),2025-26,mhky,Western New England University,"Volsky, Nikita",,0,33,11,9,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,502:54,34.0,318.0,0.0,0.0,1.0,1.0,0.0,6.0,1.0,0.0,0.903,8.0,0.0,0.0,4.06,,311,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Malzahn, Victor",,0,4,23,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,10.0,20.0,-10.0,21.0,0.0,39.0,4.0,2.0,2.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,312,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Seibert, Ethan",,0,5,13,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,6.0,11.0,-5.0,11.0,0.0,25.0,2.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,313,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Azevedo, Livio",,0,7,25,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,16.0,22.0,38.0,0.421,1.38,9.0,17.0,-8.0,11.0,0.0,46.0,6.0,5.0,1.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,314,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Kussmann, Kyle",,0,8,23,10,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,1.0,1.0,0.0,0.0,21.0,24.0,-3.0,20.0,0.0,51.0,17.0,13.0,4.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,315,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Gates, Jacob",,0,9,24,12,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,7,22:00,0,1,0,0,0,0,6,0.0,1.0,1.0,0.0,0.0,20.0,24.0,-4.0,10.0,0.0,55.0,13.0,9.0,4.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,316,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Kull, Michael",,0,10,24,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,12:00,0,1,0,0,0,0,1,2.0,1.0,3.0,0.667,0.5,10.0,23.0,-13.0,5.0,0.0,42.0,7.0,6.0,1.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,317,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Higgins, Josh",,0,11,2,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,318,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Sanchez, Manny",,0,12,22,6,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,173.0,178.0,351.0,0.493,1.03,16.0,21.0,-5.0,4.0,0.0,37.0,21.0,14.0,7.0,0.19,0.0,0.0,,,,,,,,,,,,,,,,,,,319,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Grund, Josh",,0,13,21,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,00:00,0,0,0,0,0,0,0,41.0,61.0,102.0,0.402,1.49,10.0,13.0,-3.0,6.0,0.0,33.0,8.0,5.0,3.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,,320,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"McAleer, Connor",,0,16,5,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,2.0,1.0,3.0,0.667,0.5,0.0,3.0,-3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,321,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Winslow, Tobin",,0,17,5,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,1.0,2.0,-1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,322,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Trudel, Sacha",,0,18,24,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,33:00,0,0,1,0,0,1,9,202.0,186.0,388.0,0.521,0.92,5.0,16.0,-11.0,15.0,0.0,25.0,3.0,2.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,323,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Miller, Kaleb",,0,21,22,9,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,6.0,8.0,14.0,0.429,1.33,8.0,15.0,-7.0,6.0,0.0,34.0,7.0,4.0,3.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,,324,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Reif, Nick",,0,22,24,7,0.0,,0.0,1.0,0.0,1.0,0.0,0.0,3.0,0.0,1.0,7,17:00,0,0,0,0,0,1,6,3.0,6.0,9.0,0.333,2.0,18.0,20.0,-2.0,7.0,0.0,69.0,21.0,12.0,9.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,,325,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Flansburg, Schuyler",,0,23,26,12,0.0,,0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,0.0,6,12:00,0,0,0,0,0,0,6,207.0,219.0,426.0,0.486,1.06,19.0,18.0,1.0,7.0,0.0,53.0,11.0,3.0,8.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,326,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Flansburg, Spencer",,0,24,24,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,18.0,14.0,32.0,0.563,0.78,10.0,15.0,-5.0,14.0,0.0,23.0,5.0,4.0,1.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,327,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Haugh, Andrew",,0,26,17,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,0.0,0.0,0.0,,0.0,12.0,9.0,3.0,19.0,0.0,14.0,4.0,3.0,1.0,0.07,0.0,0.0,,,,,,,,,,,,,,,,,,,328,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Seitz, Brody",,0,27,24,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,10,28:00,0,1,0,0,0,0,9,18.0,14.0,32.0,0.563,0.78,16.0,16.0,0.0,10.0,0.0,46.0,19.0,11.0,8.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,,,329,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Maria, Nicholas",,0,43,20,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7,14:00,0,0,0,0,0,0,7,0.0,1.0,1.0,0.0,0.0,12.0,13.0,-1.0,20.0,0.0,34.0,4.0,1.0,3.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,,330,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Faughnan, Jackson",,0,44,23,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,20:00,0,0,0,0,0,0,10,0.0,0.0,0.0,,0.0,11.0,17.0,-6.0,23.0,0.0,15.0,5.0,5.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,331,74
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Saurbaugh, Ben",,0,58,4,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,2.0,-2.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,332,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Serafin, Nick",,0,71,2,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,2.0,7.0,9.0,0.222,3.5,0.0,1.0,-1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,333,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Holland, Michael",,0,76,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,334,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Taylor, Aidan",,0,88,23,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,4.0,4.0,0.0,0.0,14.0,19.0,-5.0,2.0,0.0,41.0,13.0,8.0,5.0,0.12,0.0,0.0,,,,,,,,,,,,,,,,,,,335,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Lee, Matthew",,0,89,26,7,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,39.0,42.0,81.0,0.481,1.08,18.0,18.0,0.0,7.0,0.0,74.0,19.0,11.0,8.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,336,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Przystal, Joshua",,0,92,21,5,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,22:00,0,0,0,0,0,0,11,135.0,158.0,293.0,0.461,1.17,9.0,11.0,-2.0,7.0,0.0,21.0,6.0,3.0,3.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,,337,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Chirico, Dominic",,0,95,26,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,04:00,0,0,0,0,0,0,2,0.0,0.0,0.0,,0.0,11.0,17.0,-6.0,26.0,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,338,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Filak, David",,0,30,18,15,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,919:10,45.0,510.0,610211185.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.919,15.0,0.0,0.0,2.94,,339,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Easter, Dax",,0,33,13,10,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,575:32,32.0,297.0,9171591715000000.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.903,10.0,0.0,0.0,3.34,,340,73
e8,Empire 8 (E8),2025-26,mhky,Brockport,"Joule, Trevor",,0,35,8,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,92:58,8.0,45.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.849,1.0,0.0,0.0,5.16,,341,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Lowe, Cam",,0,2,25,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6,12:00,0,0,0,0,0,0,6,0.0,0.0,0.0,,0.0,19.0,29.0,-10.0,28.0,0.0,53.0,13.0,11.0,2.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,342,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"McLachlan, John",,0,3,9,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,1.0,1.0,2.0,0.5,1.0,2.0,8.0,-6.0,6.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,343,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Hughes, Kyle",,0,7,13,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,7.0,8.0,-1.0,8.0,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,344,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"MacDonald, Brock",,0,8,14,2,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,9,26:00,0,1,0,0,0,0,8,68.0,85.0,153.0,0.444,1.25,11.0,15.0,-4.0,4.0,0.0,45.0,11.0,4.0,7.0,0.16,0.0,0.0,,,,,,,,,,,,,,,,,,,345,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Barrow, Spencer",,0,9,17,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14,50:00,0,1,1,0,0,2,10,46.0,60.0,106.0,0.434,1.3,7.0,7.0,0.0,5.0,0.0,18.0,5.0,2.0,3.0,0.17,0.0,0.0,,,,,,,,,,,,,,,,,,,346,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"McDonald, Stephan",,0,10,24,0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,8,24:00,0,1,0,0,0,0,7,3.0,4.0,7.0,0.429,1.33,15.0,12.0,3.0,3.0,0.0,24.0,10.0,7.0,3.0,0.13,0.0,0.0,,,,,,,,,,,,,,,,,,,347,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Melie, Corbin",,0,11,17,1,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,02:00,0,0,0,0,0,0,1,0.0,1.0,1.0,0.0,0.0,16.0,13.0,3.0,16.0,0.0,21.0,6.0,4.0,2.0,0.1,0.0,0.0,,,,,,,,,,,,,,,,,,,348,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"York, Matt",,0,12,23,8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11,22:00,0,0,0,0,0,0,11,0.0,0.0,0.0,,0.0,15.0,21.0,-6.0,23.0,0.0,18.0,4.0,4.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,349,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Maxwell, Kenny",,0,13,13,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,4.0,3.0,7.0,0.571,0.75,1.0,11.0,-10.0,1.0,0.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,350,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Terra, Jake",,0,14,25,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1,02:00,0,0,0,0,0,0,1,13.0,19.0,32.0,0.406,1.46,15.0,23.0,-8.0,9.0,0.0,53.0,14.0,10.0,4.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,351,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Ferguson, Seth",,0,15,17,1,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,5,10:00,0,0,0,0,0,0,5,147.0,140.0,287.0,0.512,0.95,6.0,20.0,-14.0,10.0,0.0,36.0,7.0,3.0,4.0,0.11,0.0,0.0,,,,,,,,,,,,,,,,,,,352,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Bennett, Nicholas",,0,16,23,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3,06:00,0,0,0,0,0,0,3,12.0,12.0,24.0,0.5,1.0,19.0,17.0,2.0,2.0,0.0,52.0,17.0,13.0,4.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,353,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Halloran, Owen",,0,17,25,1,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,157.0,188.0,345.0,0.455,1.2,23.0,19.0,4.0,24.0,0.0,48.0,15.0,8.0,7.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,354,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Stevenson, Lucas",,0,18,25,21,0.0,,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,1.0,23,54:00,0,1,0,0,0,0,22,251.0,276.0,527.0,0.476,1.1,16.0,30.0,-14.0,18.0,0.0,53.0,21.0,13.0,8.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,355,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Tarjamo, Makai",,0,19,24,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2,04:00,0,0,0,0,0,0,2,7.0,6.0,13.0,0.538,0.86,14.0,16.0,-2.0,8.0,0.0,50.0,11.0,8.0,3.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,356,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Pare, Justin",,0,20,25,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5,10:00,0,0,0,0,0,0,5,0.0,0.0,0.0,,0.0,16.0,23.0,-7.0,36.0,0.0,42.0,11.0,10.0,1.0,0.02,0.0,0.0,,,,,,,,,,,,,,,,,,,357,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Bertelsen, Eric",,0,22,23,16,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,10,23:00,0,0,0,0,0,1,9,6.0,10.0,16.0,0.375,1.67,6.0,23.0,-17.0,10.0,0.0,75.0,10.0,7.0,3.0,0.04,0.0,0.0,,,,,,,,,,,,,,,,,,,358,73
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Gorman, Birch",,0,23,21,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,08:00,0,0,0,0,0,0,4,0.0,0.0,0.0,,0.0,13.0,14.0,-1.0,24.0,0.0,31.0,5.0,3.0,2.0,0.06,0.0,0.0,,,,,,,,,,,,,,,,,,,359,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Finnegan, Brody",,0,24,25,17,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7,14:00,0,0,0,0,0,0,7,0.0,1.0,1.0,0.0,0.0,20.0,28.0,-8.0,24.0,0.0,35.0,8.0,5.0,3.0,0.09,0.0,0.0,,,,,,,,,,,,,,,,,,,360,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Schwindt, Tyler",,0,25,25,17,0.0,,0.0,1.0,0.0,2.0,0.0,1.0,4.0,2.0,0.0,8,16:00,0,0,0,0,0,0,8,51.0,33.0,84.0,0.607,0.65,14.0,29.0,-15.0,3.0,0.0,58.0,15.0,3.0,12.0,0.21,0.0,0.0,,,,,,,,,,,,,,,,,,,361,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Jerzak, Austin",,0,26,25,4,0.0,,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6,15:00,0,0,0,0,0,1,5,11.0,15.0,26.0,0.423,1.36,16.0,18.0,-2.0,5.0,0.0,51.0,9.0,2.0,7.0,0.14,0.0,0.0,,,,,,,,,,,,,,,,,,,362,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Mumm, Michael",,0,27,21,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,15:00,0,0,1,0,0,1,0,33.0,75.0,108.0,0.306,2.27,2.0,7.0,-5.0,4.0,0.0,12.0,1.0,0.0,1.0,0.08,0.0,0.0,,,,,,,,,,,,,,,,,,,363,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Boyce, Brennan",,0,28,15,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10,20:00,0,0,0,0,0,0,10,0.0,1.0,1.0,0.0,0.0,6.0,18.0,-12.0,10.0,0.0,15.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,364,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Haynes, Brody",,0,1,17,16,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,884:19,60.0,368.0,200247104710.0,0.0,1.0,1.0,0.0,13.0,2.0,0.0,0.86,16.0,0.0,0.0,4.07,,365,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Manley, Cameron",,0,29,7,4,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,208:08,22.0,98.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.817,4.0,0.0,0.0,6.34,,366,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Rovira-Hewett, Avery",,0,30,10,5,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,398:38,26.0,208.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,0.889,5.0,0.0,0.0,3.91,,367,72
e8,Empire 8 (E8),2025-26,mhky,Elmira,"Keen, Evan",,0,31,0,0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,00:00,0,0,0,0,0,0,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,368,72
e8,Empire 8 (E8),2025-26,mhky,Geneseo,"Stimple, Jackson",,0,2,24,11,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,16:00,0,0,0,0,0,0,8,0.0,0.0,0.0,,0.0,23.0,14.0,9.0,11.0,0.0,38.0,5.0,3.0,2.0,0.05,0.0,0.0,,,,,,,,,,,,,,,,,,,369,72
e8,Empire 8 (E8),2025-26,mhky,Geneseo,"Diflorio, Demitri",,0,4,22,6,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,14:00,0,0,0,0,0,0,7,0.0,0.0,0.0,,0.0,11.0,11.0,0.0,25.0,0.0,18.0,3.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,370,72
e8,Empire 8 (E8),2025-26,mhky,Geneseo,"Wolters, Sterling",,0,5,26,3,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8,24:00,0,1,0,0,0,0,7,0.0,0.0,0.0,,0.0,28.0,21.0,7.0,28.0,0.0,39.0,16.0,10.0,6.0,0.15,0.0,0.0,,,,,,,,,,,,,,,,,,,371,72
e8,Empire 8 (E8),2025-26,mhky,Geneseo,"Fiorilla, Guiseppe",,0,7,-32,-8,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1,-02:00,0,0,0,0,0,0,-1,0.0,0.0,0.0,,0.0,-22.0,-2.0,-20.0,-27.0,0.0,-34.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,372,72
