conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,composite_score,rank,rating,global_rank
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Reif, Nick",,0,22,24,7,0,,0,1,0,1,0,0,3,0,1,7,17:00,0,0,0,0,0,1,6,3,6,9,0.333,2.0,18,20,-2,7,0,69,21,12,9,0.13,0,0,,,,,,,,,,,,,,,,,,,14,83,325
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Flansburg, Schuyler",,0,23,26,12,0,,0,1,0,1,1,1,2,2,0,6,12:00,0,0,0,0,0,0,6,207,219,426,0.486,1.06,19,18,1,7,0,53,11,3,8,0.15,0,0,,,,,,,,,,,,,,,,,,,15,82,326
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Flansburg, Spencer",,0,24,24,2,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,18,14,32,0.563,0.78,10,15,-5,14,0,23,5,4,1,0.04,0,0,,,,,,,,,,,,,,,,,,,16,82,327
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Haugh, Andrew",,0,26,17,5,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,,0.0,12,9,3,19,0,14,4,3,1,0.07,0,0,,,,,,,,,,,,,,,,,,,17,81,328
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Seitz, Brody",,0,27,24,11,0,,0,0,0,0,0,0,4,1,0,10,28:00,0,1,0,0,0,0,9,18,14,32,0.563,0.78,16,16,0,10,0,46,19,11,8,0.17,0,0,,,,,,,,,,,,,,,,,,,18,80,329
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Maria, Nicholas",,0,43,20,2,0,,0,0,0,0,0,0,0,1,0,7,14:00,0,0,0,0,0,0,7,0,1,1,0.0,0.0,12,13,-1,20,0,34,4,1,3,0.09,0,0,,,,,,,,,,,,,,,,,,,19,80,330
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Faughnan, Jackson",,0,44,23,11,0,,0,0,0,0,0,0,0,0,0,10,20:00,0,0,0,0,0,0,10,0,0,0,,0.0,11,17,-6,23,0,15,5,5,0,0.0,0,0,,,,,,,,,,,,,,,,,,,20,79,331
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Saurbaugh, Ben",,0,58,4,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,2,-2,3,0,3,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,21,79,332
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Serafin, Nick",,0,71,2,1,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,2,7,9,0.222,3.5,0,1,-1,1,0,1,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,22,78,333
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Holland, Michael",,0,76,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,23,78,334
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Taylor, Aidan",,0,88,23,5,0,,0,0,0,0,0,0,2,2,0,5,10:00,0,0,0,0,0,0,5,0,4,4,0.0,0.0,14,19,-5,2,0,41,13,8,5,0.12,0,0,,,,,,,,,,,,,,,,,,,24,77,335
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Lee, Matthew",,0,89,26,7,0,,0,1,0,1,1,0,1,0,0,5,10:00,0,0,0,0,0,0,5,39,42,81,0.481,1.08,18,18,0,7,0,74,19,11,8,0.11,0,0,,,,,,,,,,,,,,,,,,,25,77,336
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Przystal, Joshua",,0,92,21,5,0,,0,1,0,0,0,0,0,0,0,11,22:00,0,0,0,0,0,0,11,135,158,293,0.461,1.17,9,11,-2,7,0,21,6,3,3,0.14,0,0,,,,,,,,,,,,,,,,,,,26,76,337
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Chirico, Dominic",,0,95,26,4,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,,0.0,11,17,-6,26,0,13,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,27,76,338
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Filak, David",,0,30,18,15,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,18.0,919:10,45.0,510.0,610211185.0,0.0,1.0,1.0,0.0,8.0,0.0,0.0,0.919,15.0,0.0,0.0,2.94,,28,76,339
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Easter, Dax",,0,33,13,10,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,13.0,575:32,32.0,297.0,9171591715000000.0,0.0,1.0,1.0,0.0,7.0,1.0,0.0,0.903,10.0,0.0,0.0,3.34,,29,75,340
e8,Empire 8 (E8),2025-26,mhockey,Brockport,"Joule, Trevor",,0,35,8,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,8.0,92:58,8.0,45.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.849,1.0,0.0,0.0,5.16,,30,75,341
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Lowe, Cam",,0,2,25,17,0,,0,0,0,0,0,0,1,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,,0.0,19,29,-10,28,0,53,13,11,2,0.04,0,0,,,,,,,,,,,,,,,,,,,31,74,342
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"McLachlan, John",,0,3,9,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,1,2,0.5,1.0,2,8,-6,6,0,3,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,32,74,343
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Hughes, Kyle",,0,7,13,1,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,,0.0,7,8,-1,8,0,6,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,33,73,344
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"MacDonald, Brock",,0,8,14,2,0,,0,0,0,0,0,0,3,1,0,9,26:00,0,1,0,0,0,0,8,68,85,153,0.444,1.25,11,15,-4,4,0,45,11,4,7,0.16,0,0,,,,,,,,,,,,,,,,,,,34,73,345
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Barrow, Spencer",,0,9,17,0,0,,0,0,0,1,0,0,0,0,0,14,50:00,0,1,1,0,0,2,10,46,60,106,0.434,1.3,7,7,0,5,0,18,5,2,3,0.17,0,0,,,,,,,,,,,,,,,,,,,35,73,346
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"McDonald, Stephan",,0,10,24,0,0,,0,0,0,1,0,0,0,0,0,8,24:00,0,1,0,0,0,0,7,3,4,7,0.429,1.33,15,12,3,3,0,24,10,7,3,0.13,0,0,,,,,,,,,,,,,,,,,,,36,72,347
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Melie, Corbin",,0,11,17,1,0,,0,0,0,1,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,1,1,0.0,0.0,16,13,3,16,0,21,6,4,2,0.1,0,0,,,,,,,,,,,,,,,,,,,37,72,348
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"York, Matt",,0,12,23,8,0,,0,0,0,0,0,0,0,0,0,11,22:00,0,0,0,0,0,0,11,0,0,0,,0.0,15,21,-6,23,0,18,4,4,0,0.0,0,0,,,,,,,,,,,,,,,,,,,38,72,349
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Maxwell, Kenny",,0,13,13,1,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,4,3,7,0.571,0.75,1,11,-10,1,0,15,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,39,71,350
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Terra, Jake",,0,14,25,5,0,,0,0,0,0,0,0,1,1,0,1,02:00,0,0,0,0,0,0,1,13,19,32,0.406,1.46,15,23,-8,9,0,53,14,10,4,0.08,0,0,,,,,,,,,,,,,,,,,,,40,71,351
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Ferguson, Seth",,0,15,17,1,0,,0,0,0,0,0,0,2,1,0,5,10:00,0,0,0,0,0,0,5,147,140,287,0.512,0.95,6,20,-14,10,0,36,7,3,4,0.11,0,0,,,,,,,,,,,,,,,,,,,41,70,352
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Bennett, Nicholas",,0,16,23,4,0,,0,0,0,0,0,0,1,0,0,3,06:00,0,0,0,0,0,0,3,12,12,24,0.5,1.0,19,17,2,2,0,52,17,13,4,0.08,0,0,,,,,,,,,,,,,,,,,,,42,70,353
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Halloran, Owen",,0,17,25,1,0,,0,0,0,2,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,157,188,345,0.455,1.2,23,19,4,24,0,48,15,8,7,0.15,0,0,,,,,,,,,,,,,,,,,,,43,70,354
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Stevenson, Lucas",,0,18,25,21,0,,1,0,0,0,1,2,3,0,1,23,54:00,0,1,0,0,0,0,22,251,276,527,0.476,1.1,16,30,-14,18,0,53,21,13,8,0.15,0,0,,,,,,,,,,,,,,,,,,,44,69,355
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Tarjamo, Makai",,0,19,24,3,0,,0,0,0,0,0,0,0,1,0,2,04:00,0,0,0,0,0,0,2,7,6,13,0.538,0.86,14,16,-2,8,0,50,11,8,3,0.06,0,0,,,,,,,,,,,,,,,,,,,45,69,356
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Pare, Justin",,0,20,25,0,0,,0,0,0,0,0,0,1,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,,0.0,16,23,-7,36,0,42,11,10,1,0.02,0,0,,,,,,,,,,,,,,,,,,,46,69,357
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Bertelsen, Eric",,0,22,23,16,0,,0,0,0,1,0,0,2,0,0,10,23:00,0,0,0,0,0,1,9,6,10,16,0.375,1.67,6,23,-17,10,0,75,10,7,3,0.04,0,0,,,,,,,,,,,,,,,,,,,47,68,358
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Gorman, Birch",,0,23,21,3,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,,0.0,13,14,-1,24,0,31,5,3,2,0.06,0,0,,,,,,,,,,,,,,,,,,,48,68,359
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Finnegan, Brody",,0,24,25,17,0,,0,0,0,0,0,0,1,0,0,7,14:00,0,0,0,0,0,0,7,0,1,1,0.0,0.0,20,28,-8,24,0,35,8,5,3,0.09,0,0,,,,,,,,,,,,,,,,,,,49,68,360
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Schwindt, Tyler",,0,25,25,17,0,,0,1,0,2,0,1,4,2,0,8,16:00,0,0,0,0,0,0,8,51,33,84,0.607,0.65,14,29,-15,3,0,58,15,3,12,0.21,0,0,,,,,,,,,,,,,,,,,,,50,67,361
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Jerzak, Austin",,0,26,25,4,0,,0,0,0,0,0,2,0,0,0,6,15:00,0,0,0,0,0,1,5,11,15,26,0.423,1.36,16,18,-2,5,0,51,9,2,7,0.14,0,0,,,,,,,,,,,,,,,,,,,51,67,362
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Mumm, Michael",,0,27,21,0,0,,0,0,0,0,0,0,0,0,0,2,15:00,0,0,1,0,0,1,0,33,75,108,0.306,2.27,2,7,-5,4,0,12,1,0,1,0.08,0,0,,,,,,,,,,,,,,,,,,,52,67,363
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Boyce, Brennan",,0,28,15,3,0,,0,0,0,0,0,0,0,0,0,10,20:00,0,0,0,0,0,0,10,0,1,1,0.0,0.0,6,18,-12,10,0,15,3,3,0,0.0,0,0,,,,,,,,,,,,,,,,,,,53,66,364
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Haynes, Brody",,0,1,17,16,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,17.0,884:19,60.0,368.0,200247104710.0,0.0,1.0,1.0,0.0,13.0,2.0,0.0,0.86,16.0,0.0,0.0,4.07,,54,66,365
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Manley, Cameron",,0,29,7,4,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,7.0,208:08,22.0,98.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.817,4.0,0.0,0.0,6.34,,55,66,366
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Rovira-Hewett, Avery",,0,30,10,5,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,10.0,398:38,26.0,208.0,0.0,0.0,1.0,1.0,1.0,11.0,1.0,0.0,0.889,5.0,0.0,0.0,3.91,,56,66,367
e8,Empire 8 (E8),2025-26,mhockey,Elmira,"Keen, Evan",,0,31,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,57,65,368
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Stimple, Jackson",,0,2,24,11,0,,0,0,0,0,0,0,0,1,0,8,16:00,0,0,0,0,0,0,8,0,0,0,,0.0,23,14,9,11,0,38,5,3,2,0.05,0,0,,,,,,,,,,,,,,,,,,,58,65,369
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Diflorio, Demitri",,0,4,22,6,0,,0,0,0,0,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,0,0,0,,0.0,11,11,0,25,0,18,3,3,0,0.0,0,0,,,,,,,,,,,,,,,,,,,59,65,370
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Wolters, Sterling",,0,5,26,3,0,,0,0,0,0,0,0,0,1,0,8,24:00,0,1,0,0,0,0,7,0,0,0,,0.0,28,21,7,28,0,39,16,10,6,0.15,0,0,,,,,,,,,,,,,,,,,,,60,64,371
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Fiorilla, Guiseppe",,0,7,-32,-8,0,,0,0,0,0,0,0,0,0,0,-1,-02:00,0,0,0,0,0,0,-1,0,0,0,,0.0,-22,-2,-20,-27,0,-34,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,61,64,372
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Beaulne, Samuel",,0,8,12,2,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,,0.0,6,6,0,2,0,11,2,2,0,0.0,0,0,,,,,,,,,,,,,,,,,,,62,64,373
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Melso, Sean",,0,9,26,19,0,,0,0,0,0,0,0,4,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,,0.0,31,10,21,27,0,92,27,19,8,0.09,0,0,,,,,,,,,,,,,,,,,,,63,63,374
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Stachowiak, Nathan",,0,10,21,4,0,,0,0,0,0,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,31,30,61,0.508,0.97,6,7,-1,7,0,19,2,1,1,0.05,0,0,,,,,,,,,,,,,,,,,,,64,63,375
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"McDonald, Jack",,0,11,25,2,0,,0,0,0,2,0,0,2,0,0,6,12:00,0,0,0,0,0,0,6,5,3,8,0.625,0.6,13,13,0,6,0,58,13,8,5,0.09,0,0,,,,,,,,,,,,,,,,,,,65,63,376
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Zarudny, Dakota",,0,12,26,7,0,,0,0,0,2,0,0,2,0,0,7,25:00,0,0,1,0,0,1,5,0,2,2,0.0,0.0,26,15,11,9,0,54,19,14,5,0.09,0,0,,,,,,,,,,,,,,,,,,,66,63,377
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Bagnole, Danny",,0,14,24,0,0,,0,0,2,0,0,0,1,2,0,10,28:00,0,1,0,0,0,0,9,4,10,14,0.286,2.5,16,16,0,9,0,48,13,8,5,0.1,0,0,,,,,,,,,,,,,,,,,,,67,62,378
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Doherty, Colin",,0,15,12,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,5,5,0,5,0,8,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,68,62,379
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Diamond, Greg",,0,16,26,4,0,,0,1,0,0,0,0,0,0,0,10,20:00,0,0,0,0,0,0,10,99,82,181,0.547,0.83,20,17,3,10,0,39,14,10,4,0.1,0,0,,,,,,,,,,,,,,,,,,,69,62,380
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Howard, Bryce",,0,17,1,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.0,100.0,1,1,0,1,0,1,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,70,62,381
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Munroe, Luke",,0,18,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,,71,61,382
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Panchisin, Luke",,0,19,24,5,0,,0,1,0,1,1,0,3,0,0,8,16:00,0,0,0,0,0,0,8,6,5,11,0.545,0.83,18,14,4,3,0,83,23,16,7,0.08,0,0,,,,,,,,,,,,,,,,,,,72,61,383
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Dameski, Alex",,0,21,26,15,0,,0,0,0,6,2,0,5,5,0,13,26:00,0,0,0,0,0,0,13,3,2,5,0.6,0.67,35,11,24,7,0,134,37,16,21,0.16,0,0,,,,,,,,,,,,,,,,,,,73,61,384
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Gatewood, Robert",,0,22,20,11,0,,0,1,0,0,0,0,0,1,0,2,04:00,0,0,0,0,0,0,2,193,158,351,0.55,0.82,19,12,7,16,0,38,14,10,4,0.11,0,0,,,,,,,,,,,,,,,,,,,74,60,385
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Diceman, Carter",,0,25,26,18,0,,0,2,0,1,2,1,2,2,0,2,04:00,0,0,0,0,0,0,2,10,4,14,0.714,0.4,28,8,20,8,0,66,23,11,12,0.18,0,0,,,,,,,,,,,,,,,,,,,75,60,386
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Ricotta, Cameron",,0,26,26,1,0,,0,0,0,0,0,0,1,0,0,2,04:00,0,0,0,0,0,0,2,4,12,16,0.25,3.0,12,6,6,10,0,58,12,8,4,0.07,0,0,,,,,,,,,,,,,,,,,,,76,60,387
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Kovacs, Nicholas",,0,27,24,1,0,,0,0,0,1,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,0,0,0,,0.0,17,11,6,23,0,23,6,5,1,0.04,0,0,,,,,,,,,,,,,,,,,,,77,60,388
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"LaFlamme, Gabriel",,0,28,9,1,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,14,22,36,0.389,1.57,3,3,0,3,0,5,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,,78,59,389
e8,Empire 8 (E8),2025-26,mhockey,Geneseo,"Wiberg, Filip",,0,39,26,8,0,,0,0,0,1,0,1,5,2,0,7,25:00,0,0,1,0,0,1,5,357,227,584,0.611,0.64,22,11,11,13,0,65,28,18,10,0.15,0,0,,,,,,,,,,,,,,,,,,,79,59,390
