season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,linkup_name,games_played,games_started,uniform,year,team_name,team_id,sdrm_id,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,goalie_stats,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,is_goalie,game,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Cole, Makenzie",Makenzie,Cole,0,618,"Cole, Makenzie","Cole,Makenzie",ColeMakenzieSCS,23,23,33,,St. Scholastica,SCS,1402-7135,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,23,1352:01,52,694,9146191461,4,1,1,1,9,0,0,.930,23,0,0,2.31
2025-26,whockey,Minnesota Intercollegiate Athletic Conference (MIAC),miac,St. Scholastica,"Origlio, Anita",Anita,Origlio,0,618,"Origlio, Anita","Origlio,Anita",OriglioAnitaSCS,5,0,35,,St. Scholastica,SCS,1402-7409,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,5,02:03,0,1,00000,0,0,0,0,0,0,0,1.000,0,0,0,0.00
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Natalie Stott,Natalie,Stott,g,24,Natalie Stott,"STOTT,NATALIE",STOTTNATALIEAMHERST,28,28,1,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,2,2,0,0.00,0,0,True,,28,1709:38,18,639,311823118212914,11,1,1,1,3,0,0,.973,28,0,0,0.63
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Cara Mancini,Cara,Mancini,0,24,Cara Mancini,"MANCINI,CARA",MANCINICARAAMHERST,24,1,2,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,9,4,5,5,,0,44,6,5,1,0.02,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Gretchen Dann,Gretchen,Dann,d,24,Gretchen Dann,"DANN,GRETCHEN",DANNGRETCHENAMHERST,29,25,3,,Amherst,AMHERST,0,0,,0,0,2,3,1,0,3,7,0,5,10:00,0,0,0,0,0,0,5,0,1,1,.000,0,33,4,29,29,,0,171,26,11,15,0.09,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Ayla Abban,Ayla,Abban,0,24,Ayla Abban,"ABBAN,AYLA",ABBANAYLAAMHERST,29,4,4,,Amherst,AMHERST,0,0,,0,0,1,0,0,0,1,1,0,9,18:00,0,0,0,0,0,0,9,1,2,3,.333,2.00,9,3,6,10,,0,108,9,7,2,0.02,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Marie-Eve Marleau,Marie-Eve,Marleau,rw,24,Marie-Eve Marleau,"MARLEAU,MARIE-EVE",MARLEAUMARIE-EVEAMHERST,29,16,5,,Amherst,AMHERST,0,0,,1,0,0,4,0,0,3,3,0,9,29:00,0,0,1,0,0,1,7,7,6,13,.538,0.86,24,4,20,8,,0,76,21,12,9,0.12,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Alejandra Ubarri,Alejandra,Ubarri,0,24,Alejandra Ubarri,"UBARRI,ALEJANDRA",UBARRIALEJANDRAAMHERST,29,2,6,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,1,0,0,8,16:00,0,0,0,0,0,0,8,0,0,0,NaN,0,12,6,6,31,,0,47,5,4,1,0.02,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Natalie Fu,Natalie,Fu,0,24,Natalie Fu,"FU,NATALIE",FUNATALIEAMHERST,29,11,7,,Amherst,AMHERST,0,0,,0,1,0,1,0,0,1,2,0,3,06:00,0,0,0,0,0,0,3,2,3,5,.400,1.50,12,4,8,25,,0,57,12,7,5,0.09,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Maeve Reynolds,Maeve,Reynolds,c,24,Maeve Reynolds,"REYNOLDS,MAEVE",REYNOLDSMAEVEAMHERST,29,16,9,,Amherst,AMHERST,0,0,,2,3,0,0,1,1,1,1,0,2,04:00,0,0,0,0,0,0,2,362,248,610,.593,0.69,27,4,23,22,,0,115,31,20,11,0.10,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Calleigh Brown,Calleigh,Brown,0,24,Calleigh Brown,"BROWN,CALLEIGH",BROWNCALLEIGHAMHERST,25,4,10,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,2,2,0,3,06:00,0,0,0,0,0,0,3,144,107,251,.574,0.74,12,4,8,5,,0,67,9,4,5,0.07,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Sami Lester,Sami,Lester,0,24,Sami Lester,"LESTER,SAMI",LESTERSAMIAMHERST,29,10,11,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,1,0,12,24:00,0,0,0,0,0,0,12,34,25,59,.576,0.74,15,4,11,12,,0,37,9,6,3,0.08,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Siena Harris,Siena,Harris,0,24,Siena Harris,"HARRIS,SIENA",HARRISSIENAAMHERST,28,0,14,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,1,1,.000,0,4,2,2,4,,0,17,2,2,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Malaya Anaba,Malaya,Anaba,d,24,Malaya Anaba,"ANABA,MALAYA",ANABAMALAYAAMHERST,29,7,16,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,2,0,0,2,04:00,0,0,0,0,0,0,2,6,5,11,.545,0.83,19,8,11,21,,0,42,7,5,2,0.05,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Junfei (Tammy) Zhu,Junfei (Tammy),Zhu,0,24,Junfei (Tammy) Zhu,"ZHU,JUNFEI (TAMMY)",ZHUJUNFEI(TAMMY)AMHERST,19,0,17,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.000,0,3,3,0,2,,0,14,2,1,1,0.07,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Emily Hohmann,Emily,Hohmann,0,24,Emily Hohmann,"HOHMANN,EMILY",HOHMANNEMILYAMHERST,29,17,18,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,1,0,0,12,24:00,0,0,0,0,0,0,12,0,0,0,NaN,0,16,4,12,45,,0,78,8,5,3,0.04,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Clara Cumming,Clara,Cumming,0,24,Clara Cumming,"CUMMING,CLARA",CUMMINGCLARAAMHERST,29,2,19,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,17,20,37,.459,1.18,6,1,5,13,,0,44,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Carlisle Brush,Carlisle,Brush,0,24,Carlisle Brush,"BRUSH,CARLISLE",BRUSHCARLISLEAMHERST,29,1,20,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,1,0,0,00:00,0,0,0,0,0,0,0,98,133,231,.424,1.36,7,3,4,13,,0,26,4,2,2,0.08,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Clare O'Connor,Clare,O'Connor,0,24,Clare O'Connor,"O'CONNOR,CLARE",O'CONNORCLAREAMHERST,29,5,21,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,18,2,16,28,,0,37,7,7,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Bea Flynn,Bea,Flynn,lw,24,Bea Flynn,"FLYNN,BEA",FLYNNBEAAMHERST,29,12,22,,Amherst,AMHERST,0,0,,0,1,0,0,1,0,3,2,0,6,12:00,0,0,0,0,0,0,6,8,11,19,.421,1.38,17,3,14,22,,0,145,18,10,8,0.06,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Annabel Raffin,Annabel,Raffin,0,24,Annabel Raffin,"RAFFIN,ANNABEL",RAFFINANNABELAMHERST,29,12,24,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,229,233,462,.496,1.02,11,2,9,10,,0,61,9,6,3,0.05,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Maleigh Tittel,Maleigh,Tittel,0,24,Maleigh Tittel,"TITTEL,MALEIGH",TITTELMALEIGHAMHERST,1,1,31,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,1,59:55,1,2,"0,0,0,00000000000000000000000002000000",0,1,0,0,0,0,0,.667,1,0,0,1.00
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,Joliane Tremblay,Joliane,Tremblay,0,24,Joliane Tremblay,"TREMBLAY,JOLIANE",TREMBLAYJOLIANEAMHERST,1,0,33,,Amherst,AMHERST,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,0,00:00,0,0,"0,0,0,00000000000000000000000000000000",0,0,0,0,0,0,0,.000,0,0,0,0.00
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Amherst,"Zhu, Tammy",Tammy,Zhu,0,24,"Zhu, Tammy","Zhu,Tammy",ZhuTammyAMHERST,-3,0,17,,Amherst,AMHERST,1119-5240,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,-2,1,-1,2.000,0,1,1,0,2,,0,-2,-1,-1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Provenzo, Ava",Ava,Provenzo,0,69,"Provenzo, Ava","Provenzo,Ava",ProvenzoAvaBOW,23,2,2,,Bowdoin,BOW,1121-4537,0,,0,0,0,1,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,0,1,1,.000,0,7,9,-2,6,,0,21,2,0,2,0.10,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Ito-Bagshaw, Sara",Sara,Ito-Bagshaw,0,69,"Ito-Bagshaw, Sara","Ito-Bagshaw,Sara",Ito-BagshawSaraBOW,16,5,4,,Bowdoin,BOW,1121-4164,0,,0,0,0,1,0,0,1,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,15,5,10,13,,0,23,11,10,1,0.04,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Wojciak, Maddie",Maddie,Wojciak,0,69,"Wojciak, Maddie","Wojciak,Maddie",WojciakMaddieBOW,24,5,5,,Bowdoin,BOW,1121-4539,0,,0,0,0,0,0,0,1,1,0,3,06:00,0,0,0,0,0,0,3,0,0,0,NaN,0,19,12,7,34,,0,28,10,6,4,0.14,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Lu, Luna",Luna,Lu,0,69,"Lu, Luna","Lu,Luna",LuLunaBOW,24,14,7,,Bowdoin,BOW,1121-4329,0,,0,0,0,1,1,1,1,3,0,7,14:00,0,0,0,0,0,0,7,12,56,68,.176,4.67,21,12,9,18,,0,93,17,5,12,0.13,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Merrill, Emma",Emma,Merrill,0,69,"Merrill, Emma","Merrill,Emma",MerrillEmmaBOW,24,12,8,,Bowdoin,BOW,1121-4165,0,,0,0,0,1,0,0,1,2,0,3,06:00,0,0,0,0,0,0,3,1,0,1,1.000,100,7,9,-2,19,,0,34,6,4,2,0.06,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Frankenfeld, Charlee",Charlee,Frankenfeld,0,69,"Frankenfeld, Charlee","Frankenfeld,Charlee",FrankenfeldCharleeBOW,7,2,9,,Bowdoin,BOW,1121-4330,0,,0,0,0,0,0,0,1,0,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.000,100,9,7,2,5,,0,10,4,3,1,0.10,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Kent, Elizabeth",Elizabeth,Kent,0,69,"Kent, Elizabeth","Kent,Elizabeth",KentElizabethBOW,18,0,10,,Bowdoin,BOW,1121-4536,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,6,6,0,3,,0,3,2,2,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Mele, Bella",Bella,Mele,0,69,"Mele, Bella","Mele,Bella",MeleBellaBOW,24,7,11,,Bowdoin,BOW,1121-4331,0,,0,0,0,0,0,0,1,1,0,18,36:00,0,0,0,0,0,0,18,0,0,0,NaN,0,22,14,8,12,,0,60,12,8,4,0.07,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Sullivan, Kate",Kate,Sullivan,0,69,"Sullivan, Kate","Sullivan,Kate",SullivanKateBOW,1,0,12,,Bowdoin,BOW,1121-4771,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"LaPrade, Kendrick",Kendrick,LaPrade,0,69,"LaPrade, Kendrick","LaPrade,Kendrick",LaPradeKendrickBOW,19,0,13,,Bowdoin,BOW,1121-4663,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,4,2,2,0,,0,9,4,3,1,0.11,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"DiMagno, Elena",Elena,DiMagno,0,69,"DiMagno, Elena","DiMagno,Elena",DiMagnoElenaBOW,24,7,14,,Bowdoin,BOW,1121-4166,0,,0,0,1,0,1,0,0,1,0,5,10:00,0,0,0,0,0,0,5,2,6,8,.250,3.00,9,9,0,3,,0,46,5,3,2,0.04,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Britt, Meghan",Meghan,Britt,0,69,"Britt, Meghan","Britt,Meghan",BrittMeghanBOW,24,14,15,,Bowdoin,BOW,1121-4535,0,,0,0,0,1,0,1,1,2,0,3,06:00,0,0,0,0,0,0,3,8,7,15,.533,0.88,26,11,15,11,,0,72,22,12,10,0.14,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Sun, Anyi",Anyi,Sun,0,69,"Sun, Anyi","Sun,Anyi",SunAnyiBOW,24,8,16,,Bowdoin,BOW,1121-4167,0,,0,0,0,1,0,0,0,1,0,2,04:00,0,0,0,0,0,0,2,9,11,20,.450,1.22,10,4,6,5,,0,51,8,4,4,0.08,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Albright, Sage",Sage,Albright,0,69,"Albright, Sage","Albright,Sage",AlbrightSageBOW,17,0,17,,Bowdoin,BOW,1121-4772,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,2,2,0,0,,0,3,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Palmer, Bea",Bea,Palmer,0,69,"Palmer, Bea","Palmer,Bea",PalmerBeaBOW,24,3,18,,Bowdoin,BOW,1121-4773,0,,0,0,0,0,1,0,1,0,0,2,04:00,0,0,0,0,0,0,2,35,39,74,.473,1.11,12,6,6,7,,0,35,6,2,4,0.11,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Ainley, Abigail",Abigail,Ainley,0,69,"Ainley, Abigail","Ainley,Abigail",AinleyAbigailBOW,24,6,19,,Bowdoin,BOW,1121-4168,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,120,165,285,.421,1.38,11,7,4,13,,0,27,8,8,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Brush, Channing",Channing,Brush,0,69,"Brush, Channing","Brush,Channing",BrushChanningBOW,24,10,20,,Bowdoin,BOW,1121-4774,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,1,1,.000,0,9,10,-1,9,,0,15,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Cataldo, Molly",Molly,Cataldo,0,69,"Cataldo, Molly","Cataldo,Molly",CataldoMollyBOW,23,0,21,,Bowdoin,BOW,1121-4775,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,1,2,.500,1.00,8,7,1,3,,0,26,4,1,3,0.12,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Imposimato, Ava",Ava,Imposimato,0,69,"Imposimato, Ava","Imposimato,Ava",ImposimatoAvaBOW,23,6,22,,Bowdoin,BOW,1121-4169,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,101,145,246,.411,1.44,6,9,-3,1,,0,42,3,2,1,0.02,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Barrett, Daphne",Daphne,Barrett,0,69,"Barrett, Daphne","Barrett,Daphne",BarrettDaphneBOW,5,0,23,,Bowdoin,BOW,1121-4534,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,0,1,-1,0,,0,0,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Nesvold, Sofia",Sofia,Nesvold,0,69,"Nesvold, Sofia","Nesvold,Sofia",NesvoldSofiaBOW,23,1,26,,Bowdoin,BOW,1121-4770,0,,0,0,0,0,0,0,0,0,0,5,10:00,0,0,0,0,0,0,5,97,72,169,.574,0.74,8,5,3,6,,0,36,7,5,2,0.06,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Schifano, Bella",Bella,Schifano,0,69,"Schifano, Bella","Schifano,Bella",SchifanoBellaBOW,24,12,27,,Bowdoin,BOW,1121-4538,0,,0,0,0,0,1,0,2,0,0,5,10:00,0,0,0,0,0,0,5,199,153,352,.565,0.77,21,14,7,13,,0,57,14,7,7,0.12,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Folden, Ericah",Ericah,Folden,0,69,"Folden, Ericah","Folden,Ericah",FoldenEricahBOW,2,2,1,,Bowdoin,BOW,1121-4769,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,2,116:16,3,24,"0,0,0000834000000450000000000",0,1,1,0,0,0,0,.889,2,0,0,1.55
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Fassler, Lucy",Lucy,Fassler,0,69,"Fassler, Lucy","Fassler,Lucy",FasslerLucyBOW,0,0,29,,Bowdoin,BOW,1121-4776,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,0,00:00,0,0,"0,0,0000000000000000000",0,0,0,0,0,0,0,.000,0,0,0,0.00
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Peterson, Sarah",Sarah,Peterson,0,69,"Peterson, Sarah","Peterson,Sarah",PetersonSarahBOW,12,12,30,,Bowdoin,BOW,1121-4334,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,12,714:51,23,309,81898189,0,1,1,0,0,0,0,.931,12,0,0,1.93
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,"Matusovich, Abby",Abby,Matusovich,0,69,"Matusovich, Abby","Matusovich,Abby",MatusovichAbbyBOW,10,10,31,,Bowdoin,BOW,1121-4171,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,10,592:08,18,214,"0,0,01410711126470000643000662256121350009167311201528",1,1,1,0,1,0,0,.922,10,0,0,1.82
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Bowdoin,Charlie Frankenfeld,Charlie,Frankenfeld,0,69,Charlie Frankenfeld,"FRANKENFELD,CHARLIE",FRANKENFELDCHARLIEBOW,16,6,9,,Bowdoin,BOW,0,0,,0,0,0,0,0,0,0,0,0,9,18:00,0,0,0,0,0,0,9,0,0,0,NaN,0,9,4,5,6,,0,18,0,0,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Grace Caligiuri,Grace,Caligiuri,0,151,Grace Caligiuri,"CALIGIURI,GRACE",CALIGIURIGRACECOLBY,7,6,1,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,NaN,0,0,0,0,0,,0,0,0,0,0,0.00,0,0,True,,6,308:32,11,77,"7,6,012660000000000002430000000000000004150000366240",0,1,1,0,0,0,0,.875,6,0,0,2.14
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Keirstyn Camiolo,Keirstyn,Camiolo,0,151,Keirstyn Camiolo,"CAMIOLO,KEIRSTYN",CAMIOLOKEIRSTYNCOLBY,8,0,2,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,NaN,0,2,3,-1,0,,0,6,1,1,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Abby Tattersall,Abby,Tattersall,0,151,Abby Tattersall,"TATTERSALL,ABBY",TATTERSALLABBYCOLBY,16,0,4,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,NaN,0,14,3,11,4,,0,9,2,2,0,0.00,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Cailyn Murphy,Cailyn,Murphy,0,151,Cailyn Murphy,"MURPHY,CAILYN",MURPHYCAILYNCOLBY,20,6,5,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,NaN,0,14,6,8,14,,0,21,2,1,1,0.05,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Brooke Eselunas,Brooke,Eselunas,0,151,Brooke Eselunas,"ESELUNAS,BROOKE",ESELUNASBROOKECOLBY,11,0,7,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,2,2,.000,0,8,1,7,0,,0,13,5,2,3,0.23,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Michaud-nolan Kayleigh,Michaud-nolan,Kayleigh,0,151,Michaud-nolan Kayleigh,"MICHAUD-NOLAN,K",MICHAUD-NOLANKCOLBY,23,4,8,,Colby,COLBY,0,0,,0,0,0,0,0,0,0,0,0,11,22:00,0,0,0,0,0,0,11,155,99,254,.610,0.64,16,9,7,10,,0,34,6,5,1,0.03,0,0,False,,,,,,,,,,,,,,,,,,
2025-26,whockey,New England Small College Athletic Conference (NESCAC),nescac,Colby,Sophia Kennedy,Sophia,Kennedy,0,151,Sophia Kennedy,"KENNEDY,SOPHIA",KENNEDYSOPHIACOLBY,26,14,9,,Colby,COLBY,0,0,,0,2,0,0,1,1,2,3,0,8,16:00,0,0,0,0,0,0,8,3,6,9,.333,2.00,18,3,15,19,,0,82,17,10,7,0.09,0,0,False,,,,,,,,,,,,,,,,,,
