season,sport,conference,conference_code,team,player_name,first_name,last_name,position,team_code,name,checkname,team_name,team_id,sdrm_id,games_played,games_started,uniform,year,code,shot_stats_penalty_kick_attempts,shot_stats_penalty_kick_goals,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_penalty_shot_attempts,shot_stats_penalty_shot_goals,shot_stats_avg_shots_per_game,shot_stats_avg_sog_per_game,shot_stats_avg_points_per_game,shot_stats_avg_goals_per_game,shot_stats_avg_assists_per_game,shot_stats_shots_saved_by_goalie,goal_stats_game_tying,goal_stats_hattricks,goal_stats_overtime,goal_stats_first,goal_stats_unassisted,goal_stats_game_winning,goal_stats_avg_gw_per_game,caution_stats_fouls,caution_stats_red_cards,caution_stats_yellow_cards,caution_stats_green_cards,caution_stats_avg_fouls_per_game,caution_stats_avg_yc_per_game,caution_stats_avg_rc_per_game,caution_stats_avg_gc_per_game,misc_stats_offsides,misc_stats_corner_kicks,misc_stats_minutes_played,misc_stats_defensive_saves,misc_stats_avg_corners_per_game,misc_stats_avg_offsides_per_game,goalie_stats,goalie_stats_shots_faced,goalie_stats_ties,goalie_stats_losses,goalie_stats_wins,goalie_stats_shutouts,goalie_stats_save_percentage,goalie_stats_goals_against_avg,goalie_stats_saves,goalie_stats_goals_allowed,goalie_stats_minutes,goalie_stats_games_started,goalie_stats_games_played,goalie_stats_avg_ga_per_game,goalie_stats_save_percentage_calc,goalie_stats_avg_sho_per_game,goalie_stats_avg_saves_per_game,shot_stats,goal_stats,caution_stats,misc_stats,composite_score,global_rank,rating
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Davis, Colin",Colin,Davis,,1164,"Davis, Colin","DAVIS,COLIN",Lakeland,LAK,1253-5286,4,1,17,0,17,0,0,6,14,6,2,2,0,0,3.50,1.50,1.50,.500,.500,4,0,0,0,0,0,0,.000,1,0,0,0,.25,.00,.00,.00,0,,165:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,14.963419729299197,11,96
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,"Jacobo, Isaac",Isaac,Jacobo,,42,"Jacobo, Isaac","JACOBO,ISAAC",Aurora,AUR,1248-6728,3,3,12,0,12,0,0,5,7,5,1,2,0,0,2.33,1.67,1.67,.667,.333,3,1,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,194:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,11.396699788966483,12,96
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,"Viayra, Carlos",Carlos,Viayra,,42,"Viayra, Carlos","VIAYRA,CARLOS",Aurora,AUR,1248-6513,3,3,10,0,10,0,0,4,6,5,1,2,0,0,2.00,1.33,1.67,.667,.333,2,1,0,0,0,1,0,.000,1,0,1,0,.33,.33,.00,.00,0,,185:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,10.989236605216751,13,95
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Gigstead, Porter",Porter,Gigstead,,1164,"Gigstead, Porter","GIGSTEAD,PORTER",Lakeland,LAK,1253-4910,4,3,34,0,34,0,0,5,7,4,0,2,0,0,1.75,1.25,1.00,.500,.000,3,0,0,0,0,0,0,.000,4,0,0,0,1.00,.00,.00,.00,0,,166:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,8.2374430323835,14,95
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,St. Norbert,"Graham, Quinn",Quinn,Graham,,614,"Graham, Quinn","GRAHAM,QUINN",St. Norbert,SNC,1102-4138,3,3,19,0,19,0,0,4,8,4,0,2,0,0,2.67,1.33,1.33,.667,.000,2,0,0,0,2,1,1,.333,0,0,0,0,.00,.00,.00,.00,0,,225:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.829979848633768,15,95
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Illinois Tech,"Olree, Logan",Logan,Olree,,30172,"Olree, Logan","OLREE,LOGAN",Illinois Tech,IIT,765-1835,3,0,12,0,12,0,0,3,3,4,0,2,0,0,1.00,1.00,1.33,.667,.000,1,0,0,0,0,1,0,.000,1,0,1,0,.33,.33,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.422516664884037,16,95
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Cortez, Angel",Angel,Cortez,,1164,"Cortez, Angel","CORTEZ,ANGEL",Lakeland,LAK,1253-5284,4,0,19,0,19,0,0,2,2,4,0,2,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.25,.00,.00,.00,0,,102:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,7.015053481134306,17,95
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Schroeder, Aiden",Aiden,Schroeder,,1164,"Schroeder, Aiden","SCHROEDER,AIDEN",Lakeland,LAK,1253-5298,2,0,28,0,28,0,0,4,8,2,2,0,0,0,4.00,2.00,1.00,.000,1.000,4,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,89:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.873498868498514,18,95
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Illinois Tech,"Balea, Theo",Theo,Balea,,30172,"Balea, Theo","BALEA,THEO",Illinois Tech,IIT,765-1702,3,3,8,0,8,0,0,2,3,3,1,1,0,0,1.00,.67,1.00,.333,.333,1,0,0,0,0,0,0,.000,4,0,0,0,1.33,.00,.00,.00,0,,195:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.536812991066679,19,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Edgewood,"Murrow, Beckham",Beckham,Murrow,,1066,"Murrow, Beckham","MURROW,BECKHAM",Edgewood,EDGEEv,1252-4029,3,0,13,0,13,0,0,2,2,3,1,1,0,0,.67,.67,1.00,.333,.333,1,1,0,0,0,1,0,.000,1,0,0,0,.33,.00,.00,.00,0,,124:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.536812991066679,20,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Jakupi, Rejhan",Rejhan,Jakupi,,582,"Jakupi, Rejhan","JAKUPI,REJHAN",Rockford,ROC,1256-2822,2,1,7,0,7,0,0,2,2,2,2,0,0,0,1.00,1.00,1.00,.000,1.000,2,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,115:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,6.058572500999051,21,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,"Karrer, Aiden",Aiden,Karrer,,42,"Karrer, Aiden","KARRER,AIDEN",Aurora,AUR,1248-6713,3,2,24,0,24,0,0,1,1,2,2,0,0,0,.33,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,0,0,1,0,.00,.33,.00,.00,0,,159:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.651109317249319,22,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,"Saldana, Omar",Omar,Saldana,,42,"Saldana, Omar","SALDANA,OMAR",Aurora,AUR,1248-6510,3,3,7,0,7,0,0,1,2,2,2,0,0,0,.67,.33,.67,.000,.667,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,197:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.651109317249319,23,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,"Skupien, Jacob",Jacob,Skupien,,296,"Skupien, Jacob","SKUPIEN,JACOB",Benedictine,BENU,1249-7043,2,2,26,0,26,0,0,1,2,2,2,0,0,0,1.00,.50,1.00,.000,1.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,100:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.651109317249319,24,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Priester, Aaron",Aaron,Priester,,1164,"Priester, Aaron","PRIESTER,AARON",Lakeland,LAK,1253-4912,3,0,21,0,21,0,0,0,2,2,2,0,0,0,.67,.00,.67,.000,.667,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.243646133499588,25,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Lakeland,"Vences, Roman",Roman,Vences,,1164,"Vences, Roman","VENCES,ROMAN",Lakeland,LAK,1253-5300,3,0,9,0,9,0,0,0,2,2,2,0,0,0,.67,.00,.67,.000,.667,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,76:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,5.243646133499588,26,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Edgewood,"Gage, Connor",Connor,Gage,,1066,"Gage, Connor","GAGE,CONNOR",Edgewood,EDGEEv,1252-4011,3,3,10,0,10,0,0,4,5,2,0,1,0,0,1.67,1.33,.67,.333,.000,3,1,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,229:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.1924826019831585,27,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"King, Andrew",Andrew,King,,8911,"King, Andrew","KING,ANDREW",Wisconsin Lutheran,WLC,1092-3346,3,3,4,0,4,0,0,4,7,2,0,1,1,1,2.33,1.33,.67,.333,.000,3,1,0,0,0,1,0,.000,2,0,0,0,.67,.00,.00,.00,0,,229:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.1924826019831585,28,94
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Illinois Tech,"Pineda-Alcala, Junior",Junior,Pineda-Alcala,,30172,"Pineda-Alcala, Junior","PINEDA-ALCALA,JUNIOR",Illinois Tech,IIT,765-1706,3,3,9,0,9,0,0,4,7,2,0,1,0,0,2.33,1.33,.67,.333,.000,3,0,0,0,1,1,1,.333,3,0,0,0,1.00,.00,.00,.00,0,,158:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,4.1924826019831585,29,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,"Bak, Kamil",Kamil,Bak,,296,"Bak, Kamil","BAK,KAMIL",Benedictine,BENU,1249-6173,2,2,11,0,11,0,0,3,4,2,0,1,0,0,2.00,1.50,1.00,.500,.000,2,1,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,113:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.7850194182334267,30,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Dominican,"Cinque, Enzo",Enzo,Cinque,,1332,"Cinque, Enzo","CINQUE,ENZO",Dominican,DOM,1251-2325,1,0,5,0,5,0,0,2,4,2,0,1,0,0,4.00,2.00,2.00,1.000,.000,1,0,0,0,1,0,1,1.000,4,0,0,0,4.00,.00,.00,.00,0,,48:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.3775562344836954,31,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,"Jimenez, Frankie",Frankie,Jimenez,,42,"Jimenez, Frankie","JIMENEZ,FRANKIE",Aurora,AUR,1248-6712,3,0,11,0,11,0,0,2,2,2,0,1,0,0,.67,.67,.67,.333,.000,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,87:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.3775562344836954,32,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Marian,"Johnson, Brayden",Brayden,Johnson,,1196,"Johnson, Brayden","JOHNSON,BRAYDEN",Marian,MAR,1255-3151,2,2,20,0,20,0,0,2,2,2,0,1,0,0,1.00,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.3775562344836954,33,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Wisconsin,"Kessler, Ronan",Ronan,Kessler,,1036,"Kessler, Ronan","KESSLER,RONAN",Concordia Wisconsin,CUW,1959-5721,2,2,22,0,22,0,0,2,3,2,0,1,0,0,1.50,1.00,1.00,.500,.000,1,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,107:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.3775562344836954,34,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Wilton-Tamayo, Matthew",Matthew,Wilton-Tamayo,,8911,"Wilton-Tamayo, Matthew","WILTON-TAMAYO,MATTHEW",Wisconsin Lutheran,WLC,1092-3860,2,2,23,0,23,0,0,2,3,2,0,1,0,0,1.50,1.00,1.00,.500,.000,1,0,0,0,0,1,1,.500,1,0,1,0,.50,.50,.00,.00,0,,83:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,3.3775562344836954,35,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,"Abouhouli, Malik",Malik,Abouhouli,,296,"Abouhouli, Malik","ABOUHOULI,MALIK",Benedictine,BENU,1249-7030,2,0,14,0,14,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,74:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,36,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,"Andrewin, Kendall",Kendall,Andrewin,,296,"Andrewin, Kendall","ANDREWIN,KENDALL",Benedictine,BENU,1249-6625,2,2,9,0,9,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,1,0,0,.000,3,0,1,0,1.50,.50,.00,.00,0,,91:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,37,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Chicago,"Barragan Jr., Sergio",Sergio,Barragan Jr.,,160,"Barragan Jr., Sergio","BARRAGAN JR.,SERGIO",Concordia Chicago,CUC,1250-5162,2,2,32,0,32,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,1,0,1,.500,3,0,1,0,1.50,.50,.00,.00,0,,88:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,38,93
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Carmona, Gabriel",Gabriel,Carmona,,582,"Carmona, Gabriel","CARMONA,GABRIEL",Rockford,ROC,1256-3112,2,2,9,0,9,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,0,0,1,0,.00,.50,.00,.00,0,,145:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,39,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Chavez, Isaac",Isaac,Chavez,,582,"Chavez, Isaac","CHAVEZ,ISAAC",Rockford,ROC,1256-3127,2,0,27,0,27,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,2,1,1,0,1.00,.50,.50,.00,0,,64:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,40,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,"Cicha, Krystof",Krystof,Cicha,,296,"Cicha, Krystof","CICHA,KRYSTOF",Benedictine,BENU,1249-7035,2,2,10,0,10,0,0,1,4,2,0,1,1,1,2.00,.50,1.00,.500,.000,0,0,0,0,0,1,0,.000,1,0,0,0,.50,.00,.00,.00,0,,122:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,41,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Gonzalo, Diego",Diego,Gonzalo,,20220,"Gonzalo, Diego","GONZALO,DIEGO",MSOE,MSOE,1257-2295,2,1,11,0,11,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,1,0,0,0,.50,.00,.00,.00,0,,108:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,42,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Rockford,"Hinko, Devon",Devon,Hinko,,582,"Hinko, Devon","HINKO,DEVON",Rockford,ROC,1256-2915,2,1,3,0,3,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,2,0,1,0,1.00,.50,.00,.00,0,,150:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,43,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Illinois Tech,"Kroupa, Dominik",Dominik,Kroupa,,30172,"Kroupa, Dominik","KROUPA,DOMINIK",Illinois Tech,IIT,765-1361,3,3,25,0,25,0,0,1,2,2,0,1,0,0,.67,.33,.67,.333,.000,0,0,0,0,0,0,0,.000,3,0,0,0,1.00,.00,.00,.00,0,,197:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,44,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,MSOE,"Loduca, Joey",Joey,Loduca,,20220,"Loduca, Joey","LODUCA,JOEY",MSOE,MSOE,1257-1839,2,0,14,0,14,0,0,1,1,2,0,1,0,0,.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,33:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,45,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,"Molek, Eryk",Eryk,Molek,,296,"Molek, Eryk","MOLEK,ERYK",Benedictine,BENU,1249-7041,2,2,4,0,4,0,0,1,2,2,0,1,0,0,1.00,.50,1.00,.500,.000,0,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,180:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,46,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Wisconsin Lutheran,"Tereshchenko, Bogdan",Bogdan,Tereshchenko,,8911,"Tereshchenko, Bogdan","TERESHCHENKO,BOGDAN",Wisconsin Lutheran,WLC,1092-3662,3,1,30,0,30,0,0,1,4,2,0,1,1,1,1.33,.33,.67,.333,.000,0,0,0,0,0,1,0,.000,2,0,0,0,.67,.00,.00,.00,0,,137:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,47,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Marian,"Wolcott, Jay",Jay,Wolcott,,1196,"Wolcott, Jay","WOLCOTT,JAY",Marian,MAR,1255-3150,2,2,11,0,11,0,0,1,3,2,0,1,0,0,1.50,.50,1.00,.500,.000,0,1,0,0,0,0,0,.000,2,0,0,0,1.00,.00,.00,.00,0,,148:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.970093050733964,48,92
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Aurora,"Crawford, Max",Max,Crawford,,42,"Crawford, Max","CRAWFORD,MAX",Aurora,AUR,1248-6498,3,3,2,0,2,0,0,2,6,1,1,0,0,0,2.00,.67,.33,.000,.333,2,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,160:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.8993157444160675,49,91
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Concordia Chicago,"Balderas, Pierre",Pierre,Balderas,,160,"Balderas, Pierre","BALDERAS,PIERRE",Concordia Chicago,CUC,1250-5160,2,2,7,0,7,0,0,1,2,1,1,0,0,0,1.00,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,0,0,0,0,.00,.00,.00,.00,0,,111:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.491852560666336,50,91
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Benedictine,"Kasiak, Jakub",Jakub,Kasiak,,296,"Kasiak, Jakub","KASIAK,JAKUB",Benedictine,BENU,1249-6636,2,2,24,0,24,0,0,1,3,1,1,0,0,0,1.50,.50,.50,.000,.500,1,0,0,0,0,0,0,.000,1,0,1,0,.50,.50,.00,.00,0,,161:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.491852560666336,51,91
2026-27,msoc,Northern Athletics Collegiate Conference (NACC),nacc,Dominican,"Lopez, Eduardo",Eduardo,Lopez,,1332,"Lopez, Eduardo","LOPEZ,EDUARDO",Dominican,DOM,1251-2336,1,1,20,0,20,0,0,1,2,1,1,0,0,0,2.00,1.00,1.00,.000,1.000,1,0,0,0,0,0,0,.000,1,0,0,0,1.00,.00,.00,.00,0,,27:00,0,.00,.00,,,,,,,,,,,,,,,,,,,,,,2.491852560666336,52,91
