conference_code,conference,season,sport,team,player_name,class_year,position,uniform,games_played,games_started,goal_stats_shootout_goals,goal_stats_free_positiong_goals,goal_stats_game_tying_goals,goal_stats_empty_net_goals,goal_stats_overtime_goals,goal_stats_first_goals,goal_stats_unassisted_goals,goal_stats_short_handed_goals,goal_stats_power_play_goals,goal_stats_game_winning_goals,goal_stats_hat_tricks,penalty_stats_number,penalty_stats_minutes,penalty_stats_fouls,penalty_stats_misc10,penalty_stats_miscgame,penalty_stats_miscgross,penalty_stats_match,penalty_stats_major,penalty_stats_minor,misc_stats_faceoffs_won,misc_stats_faceoffs_lost,misc_stats_total_faceoffs,misc_stats_faceoff_win_pct,misc_stats_faceoffs_won_pct,misc_stats_plus,misc_stats_minus,misc_stats_plusminus,misc_stats_blocks,shot_stats_shots_on_goal,shot_stats_shots,shot_stats_points,shot_stats_assists,shot_stats_goals,shot_stats_shots_pct,shot_stats_penalty_shot_goals,shot_stats_penalty_shots_attempted,goalie_stats_games_played,goalie_stats_minutes,goalie_stats_goals_allowed,goalie_stats_saves,goalie_stats_saves_by_prd,goalie_stats_shutouts,goalie_stats_win,goalie_stats_loss,goalie_stats_tie,goalie_stats_powerplay_goals_allowed,goalie_stats_shorthanded_goals_allowed,goalie_stats_emptynet_goals_allowed,goalie_stats_save_pct,goalie_stats_games_started,goalie_stats_penalty_shot_goals_allowed,goalie_stats_shootout_goals_allowed,goalie_stats_goals_against_avg,z_shot_stats_points,z_shot_stats_goals,z_shot_stats_assists,z_misc_stats_plusminus,z_penalty_stats_minutes,composite_score,rank,rating
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Hinze, Nathan",,0,15,16,4,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,63,57,120,0.525,0.9,6,18,-12,9,0,21,5,3,2,0.1,0,0,,,,,,,,,,,,,,,,,,-0.28248407562492334,-0.19846662049208444,-0.29878702996229484,-1.7965014084689788,,,11,85
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Gulden, Josh",,0,16,18,0,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,1,0,1,1.0,100.0,10,18,-8,21,0,21,2,1,1,0.05,0,0,,,,,,,,,,,,,,,,,,-0.6870587263080763,-0.4733916931409554,-0.7340888236142589,-1.2212124685708123,,,12,84
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Kneib, Valerii",,0,17,24,8,0,,0,0,0,1,2,0,4,1,0,5,10:00,0,0,0,0,0,0,5,9,10,19,0.474,1.11,14,29,-15,8,0,64,14,6,8,0.13,0,0,,,,,,,,,,,,,,,,,,0.9312398764245357,1.4510838154011414,0.35416566051565124,-2.227968113392604,,,13,83
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Kundinger, Tommy",,0,18,6,3,0,,0,0,0,1,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,,0.0,2,12,-10,9,0,5,2,0,2,0.4,0,0,,,,,,,,,,,,,,,,,,-0.6870587263080763,-0.19846662049208444,-0.9517397204402408,-1.5088569385198956,,,14,83
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Von Klinggraeff, Max",,0,19,24,7,0,,0,0,0,0,0,0,4,0,0,8,16:00,0,0,0,0,0,0,8,2,9,11,0.182,4.5,8,23,-15,8,0,48,7,2,5,0.1,0,0,,,,,,,,,,,,,,,,,,-0.012767641836154675,0.6263085974545286,-0.5164379267882768,-2.227968113392604,,,15,82
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Johnson, Nik",,0,20,23,6,0,,0,0,0,0,0,0,0,0,0,14,28:00,0,0,0,0,0,0,14,1,3,4,0.25,3.0,7,16,-9,9,0,44,5,4,1,0.02,0,0,,,,,,,,,,,,,,,,,,-0.28248407562492334,-0.4733916931409554,-0.0811361331363128,-1.3650347035453538,,,16,81
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Bobroski, Nick",,0,22,14,4,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,0,0,0,,0.0,4,10,-6,7,0,7,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.8219169432024607,-0.7483167657898264,-0.7340888236142589,-0.9335679986217289,,,17,81
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Weber, Joe",,0,23,25,11,0,,0,0,0,1,0,0,2,1,0,10,20:00,0,0,0,0,0,0,10,182,201,383,0.475,1.1,11,26,-15,12,0,34,8,4,4,0.12,0,0,,,,,,,,,,,,,,,,,,0.12209057505822965,0.3513835248056576,-0.0811361331363128,-2.227968113392604,,,18,80
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Adams, Landon",,0,24,23,8,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,4,11,15,0.267,2.75,5,23,-18,10,0,49,9,8,1,0.02,0,0,,,,,,,,,,,,,,,,,,0.256948791952614,-0.4733916931409554,0.7894674541676152,-2.6594348183162286,,,19,80
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Milles, Kaden",,0,25,21,6,0,,0,0,0,0,0,0,0,1,0,13,26:00,0,0,0,0,0,0,13,133,210,343,0.388,1.58,7,19,-12,11,0,24,8,5,3,0.13,0,0,,,,,,,,,,,,,,,,,,0.12209057505822965,0.07645845215678658,0.13651476368966922,-1.7965014084689788,,,20,79
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Anderson, Cooper",,0,34,14,3,0,,0,0,0,0,0,0,0,0,0,1,02:00,0,0,0,0,0,0,1,4,4,8,0.5,1.0,3,9,-6,9,0,8,1,1,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.8219169432024607,-0.7483167657898264,-0.7340888236142589,-0.9335679986217289,,,21,79
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Solig, Sky",,0,37,17,1,0,,0,0,0,0,1,0,0,0,0,3,06:00,0,0,0,0,0,0,3,1,5,6,0.167,5.0,6,8,-2,10,0,21,4,2,2,0.1,0,0,,,,,,,,,,,,,,,,,,-0.41734229251930766,-0.19846662049208444,-0.5164379267882768,-0.35827905872356236,,,22,78
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Baird, Jack",,0,43,22,3,0,,0,0,0,0,0,0,0,0,0,15,30:00,0,0,0,0,0,0,15,0,0,0,,0.0,7,24,-17,17,0,27,4,4,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.41734229251930766,-0.7483167657898264,-0.0811361331363128,-2.5156125833416874,,,23,78
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Taylor, Trey",,0,59,19,11,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,1,1,0.0,0.0,11,23,-12,42,0,20,6,6,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.14762585873053902,-0.7483167657898264,0.35416566051565124,-1.7965014084689788,,,24,77
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Christy, Nolan",,0,72,13,1,0,,0,0,0,0,0,0,0,1,0,1,02:00,0,0,0,0,0,0,1,8,14,22,0.364,1.75,5,11,-6,10,0,17,2,0,2,0.12,0,0,,,,,,,,,,,,,,,,,,-0.6870587263080763,-0.19846662049208444,-0.9517397204402408,-0.9335679986217289,,,25,77
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Stepanian, Andronique",,0,89,8,2,0,,0,0,0,0,0,0,0,0,0,4,11:00,0,0,0,0,0,1,3,0,1,1,0.0,0.0,3,7,-4,1,0,13,3,1,2,0.15,0,0,,,,,,,,,,,,,,,,,,-0.552200509413692,-0.19846662049208444,-0.7340888236142589,-0.6459235286726456,,,26,76
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Yocum, Andrew",,0,30,15,15,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,15.0,893:54,68.0,623.0,132315.0,0.0,1.0,1.0,0.0,16.0,1.0,0.0,0.902,15.0,0.0,0.0,4.56,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.07063458877447903,,,27,76
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Zolezzi, Anthony",,0,31,7,6,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,7.0,333:20,29.0,188.0,0.0,0.0,1.0,1.0,0.0,7.0,3.0,0.0,0.866,6.0,0.0,0.0,5.22,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.07063458877447903,,,28,75
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Ayling, Jude",,0,33,2,1,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,2.0,90:44,4.0,35.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.897,1.0,0.0,0.0,2.65,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.07063458877447903,,,29,75
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Taylor, Mitch",,0,39,4,3,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,4.0,177:32,9.0,83.0,500500000000.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.902,3.0,0.0,0.0,3.04,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.07063458877447903,,,30,74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,Beloit,"Shoniker, John David",,0,12,19,6,0,,0,0,0,0,0,0,1,0,0,2,04:00,0,0,0,0,0,0,2,173,152,325,0.532,0.88,5,23,-18,5,0,15,4,1,3,0.2,0,0,,,,,,,,,,,,,,,,,,-0.41734229251930766,0.07645845215678658,-0.7340888236142589,-2.6594348183162286,,,31,74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Gnetz, Trey",,0,2,24,8,0,,0,0,0,1,0,0,0,1,0,9,18:00,0,0,0,0,0,0,9,0,0,0,,0.0,20,12,8,19,0,25,5,4,1,0.04,0,0,,,,,,,,,,,,,,,,,,-0.28248407562492334,-0.4733916931409554,-0.0811361331363128,1.0799432910218543,,,32,74
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Reis, Danny",,0,4,22,3,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,0,0,0,,0.0,17,17,0,26,0,21,6,6,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.14762585873053902,-0.7483167657898264,0.35416566051565124,-0.07063458877447903,,,33,73
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Heyde, Trenten",,0,5,25,16,0,,0,0,0,1,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,,0.0,20,18,2,34,0,47,8,7,1,0.02,0,0,,,,,,,,,,,,,,,,,,0.12209057505822965,-0.4733916931409554,0.5718165573416333,0.21700988117460426,,,34,73
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Hayek, Andrew",,0,7,17,0,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,0,0,0,,0.0,8,5,3,17,0,15,3,3,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.552200509413692,-0.7483167657898264,-0.29878702996229484,0.3608321161491459,,,35,72
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Brenner, Will",,0,8,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.07063458877447903,,,36,72
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Bacallao, Leo",,0,9,26,5,0,,0,0,1,0,0,0,4,2,0,15,33:00,0,0,0,0,0,1,14,4,5,9,0.444,1.25,24,16,8,7,0,108,21,9,12,0.11,0,0,,,,,,,,,,,,,,,,,,1.8752473946852257,2.5507841059966254,1.0071183509935973,1.0799432910218543,,,37,72
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Grier, Nolan",,0,10,26,9,0,,0,0,0,0,1,0,2,3,0,12,27:00,0,0,0,0,0,1,11,2,4,6,0.333,2.0,19,12,7,8,0,68,16,5,11,0.16,0,0,,,,,,,,,,,,,,,,,,1.200956310213304,2.2758590333477544,0.13651476368966922,0.9361210560473127,,,38,71
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Bullinger, Cameron",,0,11,8,0,0,,0,0,0,0,0,0,0,0,0,3,06:00,0,0,0,0,0,0,3,1,1,2,0.5,1.0,3,5,-2,3,0,10,3,3,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.552200509413692,-0.7483167657898264,-0.29878702996229484,-0.35827905872356236,,,39,71
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Bradley, Carter",,0,12,26,18,0,,0,0,0,2,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,0,0,,0.0,25,15,10,37,0,25,9,7,2,0.08,0,0,,,,,,,,,,,,,,,,,,0.256948791952614,-0.19846662049208444,0.5718165573416333,1.3675877609709375,,,40,71
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Carlson, Wyatt",,0,13,7,2,0,,0,0,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,0,0,0,,0.0,0,3,-3,1,0,3,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.502101293698104,,,41,70
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Strapon, Carson",,0,15,9,2,0,,0,0,0,1,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,1,0,1,1.0,100.0,5,1,4,0,0,9,4,3,1,0.11,0,0,,,,,,,,,,,,,,,,,,-0.41734229251930766,-0.4733916931409554,-0.29878702996229484,0.5046543511236876,,,42,70
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Peterson, Kade",,0,16,26,5,0,,0,1,0,0,0,1,0,3,0,9,18:00,0,0,0,0,0,0,9,0,1,1,0.0,0.0,20,12,8,10,0,50,14,8,6,0.12,0,0,,,,,,,,,,,,,,,,,,0.9312398764245357,0.9012336701033996,0.7894674541676152,1.0799432910218543,,,43,70
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Lavery, Luke",,0,17,23,10,0,,0,0,1,1,1,0,0,1,0,11,30:00,0,1,0,0,0,0,10,3,3,6,0.5,1.0,18,11,7,2,0,76,12,5,7,0.09,0,0,,,,,,,,,,,,,,,,,,0.661523442635767,1.1761587427522704,0.13651476368966922,0.9361210560473127,,,44,69
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Ganz, Logan",,0,18,25,7,0,,0,0,1,1,3,0,0,2,0,5,21:00,0,0,1,0,0,1,3,3,5,8,0.375,1.67,19,8,11,5,0,84,21,14,7,0.08,0,0,,,,,,,,,,,,,,,,,,1.8752473946852257,1.1761587427522704,2.0953728351235075,1.5114099959454792,,,45,69
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Ruoho, Max",,0,19,21,5,0,,0,0,0,0,0,0,0,0,0,11,41:00,0,1,1,0,0,1,8,0,0,0,,0.0,18,9,9,8,0,31,15,15,0,0.0,0,0,,,,,,,,,,,,,,,,,,1.06609809331892,-0.7483167657898264,2.3130237319494893,1.223765525996396,,,46,68
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Herzberg, Tyler",,0,21,26,3,0,,0,0,1,2,0,0,0,2,0,4,08:00,0,0,0,0,0,0,4,288,234,522,0.552,0.81,21,13,8,17,0,68,14,8,6,0.09,0,0,,,,,,,,,,,,,,,,,,0.9312398764245357,0.9012336701033996,0.7894674541676152,1.0799432910218543,,,47,68
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Erickson, Charlie",,0,22,15,1,0,,0,0,0,0,0,0,0,0,0,2,04:00,0,0,0,0,0,0,2,8,16,24,0.333,2.0,2,3,-1,5,0,16,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.2144568237490207,,,48,68
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Green, Carter",,0,24,26,2,0,,0,0,0,0,0,0,0,0,0,6,12:00,0,0,0,0,0,0,6,0,1,1,0.0,0.0,24,13,11,40,0,26,9,8,1,0.04,0,0,,,,,,,,,,,,,,,,,,0.256948791952614,-0.4733916931409554,0.7894674541676152,1.5114099959454792,,,49,67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Thompson, Connor",,0,25,23,2,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,134,104,238,0.563,0.78,8,8,0,5,0,18,2,1,1,0.06,0,0,,,,,,,,,,,,,,,,,,-0.6870587263080763,-0.4733916931409554,-0.7340888236142589,-0.07063458877447903,,,50,67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Dronen, Max",,0,26,26,10,0,,0,0,0,2,0,0,0,0,0,7,14:00,0,0,0,0,0,0,7,233,187,420,0.555,0.8,15,14,1,11,0,36,12,9,3,0.08,0,0,,,,,,,,,,,,,,,,,,0.661523442635767,0.07645845215678658,1.0071183509935973,0.07318764620006261,,,51,67
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Inglis, Easton",,0,27,26,11,0,,0,0,0,2,0,0,3,1,0,6,12:00,0,0,0,0,0,0,6,267,220,487,0.548,0.82,25,17,8,9,0,43,18,10,8,0.19,0,0,,,,,,,,,,,,,,,,,,1.4706727440020728,1.4510838154011414,1.2247692478195793,1.0799432910218543,,,52,66
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Gulenchyn, Brent",,0,28,26,2,0,,0,1,0,0,0,0,0,0,0,4,08:00,0,0,0,0,0,0,4,2,4,6,0.333,2.0,6,10,-4,13,0,44,3,1,2,0.05,0,0,,,,,,,,,,,,,,,,,,-0.552200509413692,-0.19846662049208444,-0.7340888236142589,-0.6459235286726456,,,53,66
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Berg, Miles",,0,37,11,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,3,3,0,3,0,2,0,0,0,0.0,0,0,,,,,,,,,,,,,,,,,,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.07063458877447903,,,54,66
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Hoyord, Dayne",,0,39,26,9,0,,0,0,0,4,0,0,1,1,0,6,12:00,0,0,0,0,0,0,6,7,2,9,0.778,0.29,17,13,4,9,0,64,15,5,10,0.16,0,0,,,,,,,,,,,,,,,,,,1.06609809331892,2.0009339606988834,0.13651476368966922,0.5046543511236876,,,55,66
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"Gutjahr, Max",,0,1,26,26,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,2,2,0,0.0,0,0,26.0,1568:20,59.0,617.0,913311861186.0,4.0,1.0,1.0,1.0,14.0,1.0,0.0,0.913,26.0,0.0,0.0,2.26,-0.6870587263080763,-0.7483167657898264,-0.5164379267882768,-0.07063458877447903,,,56,65
wiac,Wisconsin Intercollegiate Athletic Conference (WIAC),2025-26,mhockey,UW-Eau Claire,"MacArthur, Matthew",,0,35,0,0,0,,0,0,0,0,0,0,0,0,0,0,00:00,0,0,0,0,0,0,0,0,0,0,,0.0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9567751600968449,-0.7483167657898264,-0.9517397204402408,-0.07063458877447903,,,57,65
